"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
99.0670258588051 "calf-h_16" 9 "RZR (fertility)" "calf-h_16" 16 "calf-h"
102.757974658732 "calf-h_17" 13 "RZR (fertility)" "calf-h_17" 17 "calf-h"
105.15229386749 "calf-h_17" 14 "RZR (fertility)" "calf-h_17" 17 "calf-h"
99.2631694713138 "calf-h_18" 18 "RZR (fertility)" "calf-h_18" 18 "calf-h"
101.084971715756 "calf-h_18" 19 "RZR (fertility)" "calf-h_18" 18 "calf-h"
104.948262528356 "calf-h_19" 23 "RZR (fertility)" "calf-h_19" 19 "calf-h"
96.5163140515655 "calf-h_19" 24 "RZR (fertility)" "calf-h_19" 19 "calf-h"
103.594233101289 "calf-h_20" 2 "RZR (fertility)" "calf-h_20" 20 "calf-h"
102.22124325764 "calf-h_21" 7 "RZR (fertility)" "calf-h_21" 21 "calf-h"
104.523413639564 "calf-h_22" 12 "RZR (fertility)" "calf-h_22" 22 "calf-h"
101.151854698911 "calf-h_23" 17 "RZR (fertility)" "calf-h_23" 23 "calf-h"
103.935127767296 "calf-h_24" 21 "RZR (fertility)" "calf-h_24" 24 "calf-h"
99.2869417630954 "calf-h_25" 26 "RZR (fertility)" "calf-h_25" 25 "calf-h"
105.696497294278 "calf-L1" 9 "RZR (fertility)" "calf-L1" 0 "calf-L1"
106.96719995411 "calf-L1_1" 14 "RZR (fertility)" "calf-L1_1" 1 "calf-L1"
95.1147958719576 "calf-L1_2" 19 "RZR (fertility)" "calf-L1_2" 2 "calf-L1"
100.675119102339 "calf-L1_3" 24 "RZR (fertility)" "calf-L1_3" 3 "calf-L1"
99.8919278133861 "calf-L1_4" 2 "RZR (fertility)" "calf-L1_4" 4 "calf-L1"
90.5806030537566 "calf-L1_5" 7 "RZR (fertility)" "calf-L1_5" 5 "calf-L1"
106.640305581684 "calf-L1_6" 12 "RZR (fertility)" "calf-L1_6" 6 "calf-L1"
100.318415613096 "calf-L1_7" 17 "RZR (fertility)" "calf-L1_7" 7 "calf-L1"
