"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
9696.8791848169 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9137.31077712403 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9078.16277109949 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
10298.5056551137 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9417.05117731242 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9654.23990998441 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9604.43632668127 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9662.74041747078 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9333.9993981751 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9451.6367751201 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8782.28494492165 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9604.79312490016 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9722.79617481623 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
10122.7462559373 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9003.18747936953 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
10292.691403867 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8998.51901822154 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8678.44371829008 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9662.45664903775 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9497.53207515163 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8759.06454346203 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
10629.4642929289 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9934.1254360839 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8918.96248070556 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9403.46131669155 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9946.59567102653 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
8575.0619123424 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9552.72410616298 "Offspring" 30 "MGK" "Offspring" 0 "Offspring"
9182.74659390279 "Offspring2" 30 "MGK" "Offspring2" 0 "Offspring2"
10175.3221700436 "Offspring2" 30 "MGK" "Offspring2" 0 "Offspring2"
9360.88432917831 "Offspring2" 30 "MGK" "Offspring2" 0 "Offspring2"
8732.90365321676 "Offspring2" 39 "MGK" "Offspring2" 0 "Offspring2"
9616.0945113723 "Offspring2" 39 "MGK" "Offspring2" 0 "Offspring2"
9360.82356189044 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9200.20557773203 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9118.7376750811 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9085.0794021634 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8457.76745544621 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9089.4237777504 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
10060.0963956453 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8704.1773778113 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9677.06009679705 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9099.25338964727 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9428.48112732424 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9038.39147143614 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8387.49898736184 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9978.47955601667 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9702.17232591876 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
10352.4856335696 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9150.61615983651 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9818.22562874862 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9144.66327167922 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9524.38053036345 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8960.3459046318 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
8663.192822852 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9012.09540361646 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9787.79412609051 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9702.01505632905 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
9184.33163242313 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
10260.598141823 "Offspring2" 40 "MGK" "Offspring2" 0 "Offspring2"
