"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
4.07531635983027 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.28507200422555 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.33228441975286 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.84479331849263 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.12704192222409 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.17312324704734 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.85311868531975 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.78214740664463 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.0205929396857 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.22630448657314 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.06855307670586 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.24286173835457 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.18080741365049 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.74241922405964 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.23647402903253 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.98227105567992 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.82267874254713 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.47332612541431 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.44631843869521 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.82386686436585 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.7815255353239 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.79250807757729 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.05306451100955 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.40873533807375 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
4.2563745293676 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.91421989513316 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.60206616505466 "Offspring" 30 "FP" "Offspring" 0 "Offspring"
3.97255210994052 "Offspring2" 30 "FP" "Offspring2" 0 "Offspring2"
4.19646970141125 "Offspring2" 30 "FP" "Offspring2" 0 "Offspring2"
3.92000058262816 "Offspring2" 39 "FP" "Offspring2" 0 "Offspring2"
3.82926925026704 "Offspring2" 39 "FP" "Offspring2" 0 "Offspring2"
3.8506754497654 "Offspring2" 39 "FP" "Offspring2" 0 "Offspring2"
3.95387950533223 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.23382795317698 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.87964904805522 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.14523854931113 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.43302761249787 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.9920307920883 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.90217113541909 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.80664050702418 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.91488052190318 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.39639821093163 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.69706673665043 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.29072540126153 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.87593307483535 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.00601521328551 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.91249418870246 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.12556006040255 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.22445866012758 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.49787023247736 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.88065979783999 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.48796791673627 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.83264248035018 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.87465346473742 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.96306965534042 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.22338052604087 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.11212472057148 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.93978228016873 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.45118889945538 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
4.04323933478109 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
3.74730856569336 "Offspring2" 40 "FP" "Offspring2" 0 "Offspring2"
